objectID,title,culture,period,accessionYear,primaryImageSmall,dimensions
36942,Mariko; Meibutsu Chaya,Japan,Edo period (1615–1868),1918,https://images.metmuseum.org/CRDImages/as/web-large/DP122198.jpg,9 15/32 x 14 1/16 in. (24.1 x 35.7 cm)
36583,Saka-no-shita,Japan,Edo period (1615–1868),1914,https://images.metmuseum.org/CRDImages/as/web-large/DP122868.jpg,8 1/2 x 6 1/2 in. (21.6 x 16.5 cm)
53697,Winter View of Shimasaku in the Province of Iki,Japan,Edo period (1615–1868),1914,https://images.metmuseum.org/CRDImages/as/web-large/DP122163.jpg,H. 13 1/2 in. (34.3 cm); W. 8 13/16 in. (22.4 cm)
77901,Harbor Scene Near Kamakura,Japan,Edo period (1615–1868),2012,https://images.metmuseum.org/CRDImages/as/web-large/DP-14464-030.jpg,Image: 4 1/4 x 7 3/8 in. (10.8 x 18.7 cm)
77879,Sunrise with Fisherman in Boat,Japan,Edo period (1615–1868),2012,https://images.metmuseum.org/CRDImages/as/web-large/DP-14464-008.jpg,Image: 5 5/8 x 7 3/8 in. (14.3 x 18.7 cm)
37361,Book of Ehon Ginsekai (The World in Silver),Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP135549.jpg,9 7/8 x 14 7/8 in. (25.1 x 37.8 cm) (including margins)
37360,Book of Ehon Ginsekai  (The World in Silver),Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP135548.jpg,9 7/8 x 14 7/8 in. (25.1 x 37.8 cm) (including margins)
37320,"Fuji from the Katakura Tea Fields in Suruga (Sunshū Katakura chaen no Fuji), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP141019.jpg,H. 9 13/16 in. (24.9 cm); W. 14 5/8 in. (37.1 cm)
37323,"Poem by Fujiwara no Michinobu Ason, from the series One Hundred Poems Explained by the Nurse (Hyakunin isshu uba ga etoki)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP140968.jpg,H. 9 15/16 in. (25.2 cm); W. 14 3/8 in. (36.5 cm)
51086,"Night Rain at Ōyama, from the series ""Eight Famous Views of Kanagawa""",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP135541.jpg,H. 9 1/2 in. (24.1 cm); W. 14 5/16 in. (36.4 cm)
49938,"Sound of the Lake at Rinkai (Rinkai kosei), from the series Eight Views of the Ryūkyū Islands (Ryūkyū hakkei)",Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP141125.jpg,Oban  9 3/4 x 14 1/2 in. (24.8 x 36.8 cm)
49941,"Pines and Waves at Ryūtō (Ryūtō shōtō), from the series Eight Views of the Ryūkyū Islands (Ryūkyū hakkei)",Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP141128.jpg,9 7/8 x 14 5/8 in. (25.1 x 37.1 cm)
49939,"Evening Glow at Jungai (Jungai sekishō), from the series Eight Views of the Ryūkyū Islands (Ryūkyū hakkei)",Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP141126.jpg,9 7/8 x 14 1/2 in. (25.1 x 36.8 cm)
45295,New Year's Sunrise after Snow at Susaki,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP123254.jpg,8 1/2 x 14 in. (21.6 x 35.6 cm)
45299,A View of Late Spring at Masaki,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP123251.jpg,13 3/4 x 8 1/2 in. (34.9 x 21.6 cm)
45025,The Whirlpools of Awa,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP146864.jpg,"Image (triptych): 14 1/2 × 29 1/2 in. (36.8 × 74.9 cm)
Image (each): 14 1/2 in. × 10 in. (36.8 × 25.4 cm)"
55226,"Lower Meguro (Shimo Meguro), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP140998.jpg,H. 9 11/16 in. (24.6 cm); W. 14 3/8 in. (36.5 cm)
55290,"Fuji from the Katakura Tea Fields in Suruga (Sunshū Katakura chaen no Fuji), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP141018.jpg,H. 10 1/4 in. (26 cm); W. 15 in. (38.1 cm)
55275,Santono Station,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP120444.jpg,H. 10 in. (25.4 cm); W. 15 in. (38.1 cm)
55449,"Minakuchi, Ishibe, Kusatsu, Otsu, Kyoto",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP124481.jpg,H. 10 1/8 in. (25.7 cm); W. 15 1/16 in. (38.3 cm)
55456,"The Inume Pass in Kai Province (Kōshū Inume tōge), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP141045.jpg,H. 9 11/16 in. (24.6 cm); W. 14 1/4 in. (36.2 cm)
55466,"The Sacred Spring at Jōgaku (Jōgaku reisen), from the series Eight Views of the Ryūkyū Islands (Ryūkyū hakkei)",Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP141118.jpg,H. 10 1/16 in. (25.6 cm); 14 5/8 in. (37.1 cm)
55126,Goyu,Japan,Edo period (1615–1868),1919,https://images.metmuseum.org/CRDImages/as/web-large/DP122767.jpg,H. 14 1/16 in. (35.7 cm); W. 9 1/4 in. (23.5 cm)
55154,Yui,Japan,Edo period (1615–1868),1921,https://images.metmuseum.org/CRDImages/as/web-large/DP122849.jpg,H. 8 1/2 in. (21.6 cm); W. 6 1/2 in. (16.5 cm)
55122,The Autumn Moon on Ishiyama,Japan,Edo period (1615–1868),1919,https://images.metmuseum.org/CRDImages/as/web-large/DP121550.jpg,H. 14 5/8 in. (37.1 cm); W. 9 15/16 in. (25.2 cm)
55130,Mitsuke,Japan,Edo period (1615–1868),1919,https://images.metmuseum.org/CRDImages/as/web-large/DP122768.jpg,H. 14 in. (35.6 cm); W. 9 1/4 in. (23.5 cm)
55081,Sendagi Dangozaka,Japan,Edo period (1615–1868),1919,https://images.metmuseum.org/CRDImages/as/web-large/DP121532.jpg,Aiban; H. 13 7/8 in. (35.2 cm); W. 9 3/4 in. (24.8 cm)
54935,"Susaki Hen-yori Suijin no Mori, Uchikawa",Japan,Edo period (1615–1868),1914,https://images.metmuseum.org/CRDImages/as/web-large/DP121531.jpg,H. 13 3/8 in. (34 cm); W. 8 3/4 in. (22.2 cm)
54930,"View of Fuji san from the Mountains in the Province of Izu (Izu no Sanchu), from the series Thirty-six Views of Mount Fuji (Fugaku sanjūrokkei)",Japan,Edo period (1615–1868),1914,https://images.metmuseum.org/CRDImages/as/web-large/DP120496.jpg,H. 12 5/8 in. (32.1 cm); W. 8 1/4 in. (21 cm) (trimmed)
56803,The Monkey Bridge,Japan,Edo period (1615–1868),1930,https://images.metmuseum.org/CRDImages/as/web-large/DP123600.jpg,"9 1/16 x 4 1/16 in. (23 x 10.3 cm)
Probably harimazé (mixed print)"
56890,Evening Snow at Uchikawa,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP120449.jpg,9 x 13 7/8 in. (22.9 x 35.2 cm)
56892,Vesper Bells at Mii Temple,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122125.jpg,9 x 13 3/4 in. (22.9 x 34.9 cm)
56899,Evening Rain at Karasaki-Pine Tree,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122132.jpg,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm)
56894,Clearing Weather at Awazu,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122127.jpg,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm)
56893,Returning Geese at Katada,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122126.jpg,8 7/8 x 13 3/4 in. (22.5 x 34.9 cm)
56897,Evening Snow on Mount Hira,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122130.jpg,8 7/8 x 15 15/16 in. (22.5 x 40.5 cm)
56891,"Mount Yuga in Bizen Province (Bizen Yugasan), from the series Wrestling Matches between Mountains and Seas (Sankai mitate zumō)",Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP122168.jpg,8 3/4 x 13 in. (22.2 x 33 cm)
56928,"Seashore at Hoda, Province of Awa",Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP120500.jpg,13 1/4 x 8 3/4 in. (33.7 x 22.2 cm)
56903,Autumn Moon on the Tama River,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP123264.jpg,8 3/4 x 13 3/4 in. (22.2 x 34.9 cm)
56938,"Fujikawa, a Village in the Mountains Formerly Called Miyajiyama",Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP130154.jpg,13 1/2 x 8 7/8 in. (34.3 x 22.5 cm)
56956,Senba Station,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP120455.jpg,8 3/4 x 13 3/4 in. (22.2 x 34.9 cm)
57063,Evening Glow at Koganei Border,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP123269.jpg,9 7/8 x 14 1/4 in. (25.1 x 36.2 cm)
57054,Evening Snow on Mount Hira,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP122152.jpg,9 3/4 x 14 3/4 in. (24.8 x 37.5 cm)
57052,Vesper Bells at Mii Temple,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP122155.jpg,9 3/4 x 14 7/8 in. (24.8 x 37.8 cm)
57044,Evening Snow,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP123229.jpg,9 5/8 x 14 5/8 in. (24.4 x 37.1 cm)
36025,A Lodge in the Hills,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_117_O.jpg,39 5/8 x 19 in. (100.6 x 48.3 cm)
51872,Autumn Mountains,China,Ming dynasty (1368–1644),1989,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_101_O.jpg,"Image: 37 5/8 x 16 3/4 in. (95.6 x 42.5 cm)
Overall with mounting: 84 5/8 x 23 in. (214.9 x 58.4 cm)
Overall with knobs: 84 5/8 x 25 3/4 in. (214.9 x 65.4 cm)"
60715,Cricket cage,China,Qing dynasty (1644–1911),1928,https://images.metmuseum.org/CRDImages/as/web-large/28_186_11.jpg,H. 4 1/2 in. (11.4 cm); Diam. 1 7/8 in. (4.8 cm)
57019,Two Courtesans Enjoying the View from a Teahouse,Japan,Edo period (1615–1868),1939,https://images.metmuseum.org/CRDImages/as/web-large/DP146862.jpg,14 1/4 x 30 1/2 in. (36.2 x 77.5 cm)
57110,Scene from Series of Scenes of Tokyo,Japan,,1955,https://images.metmuseum.org/CRDImages/as/web-large/55_153_O2_sf.jpg,13 3/4 x 9 1/2 in. (34.9 x 24.1 cm)
670919,"Su Shi's ""Ode to His Second Visit to 
the Red Cliff""",Japan,Edo (1615–1868)–Meiji period (1868–1912),2015,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-074.jpg,"Image: 50 7/8 × 12 11/16 in. (129.2 × 32.2 cm)
Overall with mounting: 85 7/8 × 14 1/8 in. (218.1 × 35.9 cm)
Overall with knobs: 85 7/8 × 16 1/8 in. (218.1 × 41 cm)"
60928,Pair of screens with scenes from Romance of the West Chamber,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/13_220_49ab_sf.JPG,Screen (each): 8 5/8 x 5 in. (21.9 x 12.7 cm)
51548,Merry Gatherings in the Magic Jar,China,Song dynasty (960–1279),1924,https://images.metmuseum.org/CRDImages/as/web-large/DP-13993-008_crd.jpg,11 3/4 in. × 14 ft. 2 in. (29.8 × 431.8 cm)
68289,Scenic Sites in the Qianlong Emperor’s Southern Inspection Tour,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP335248.jpg,48 x 11 in. (121.92 x 27.94 cm)
68288,Scenic Sites in the Qianlong Emperor’s Southern Inspection Tour,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP335247.jpg,48 x 11 in. (121.92 x 27.94 cm)
51520,Scenic Sites in the Qianlong Emperor’s Southern Inspection Tour,China,Qing dynasty (1644–1911),1913,https://images.metmuseum.org/CRDImages/as/web-large/DP335250.jpg,48 x 11 in. (121.9 x 27.9 cm)
51815,Eight album leaves from a miniature album,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",1956,https://images.metmuseum.org/CRDImages/as/web-large/DP154508.jpg,"Leaves .1–.6: 4 15/16 x 4 3/16 in. (12.5 x 10.6 cm);
Leaves .7, .8: 5 x 3 15/16 in. (12.7 x 10.0 cm)"
36103,Eight Songs of the Xiao and Xiang Rivers,China,Ming dynasty (1368–1644),1972,https://images.metmuseum.org/CRDImages/as/web-large/DP161037_crd.jpg,"8 1/4 x 7 3/4 in. (21.0 x 19.7 cm) (each album leaf);
8 1/4 x 16 7/8 in. (21.0 x 42.9 cm) (two double calligraphy leaves)"
42559,Miniature Album,China,Qing dynasty (1644–1911),1950,https://images.metmuseum.org/CRDImages/as/web-large/DP160952.jpg,Each leaf: 4 7/8 x 3 7/8 in. (12.4 x 9.8 cm)
51776,Painting,China,Qing dynasty (1644–1911),1952,https://images.metmuseum.org/CRDImages/as/web-large/DP154526.jpg,"Album: 18 7/8 x 17 13/16 in. (47.9 x 45.2 cm)
Painting(s): 15 5/8 x 6 in. (39.7 x 15.2 cm)"
68527,Panel with immortals,China,Qing dynasty (1644–1911),1930,https://images.metmuseum.org/CRDImages/as/web-large/DP-16997-001.jpg,H. 72 1/2 in. (184.2 cm); W. 46 in. (116.8 cm); D. 1 3/4 in. (cm)
51174,Saucer,China,"Qing dynasty (1644–1911), Qianlong period (1736–95)",1879,https://images.metmuseum.org/CRDImages/as/web-large/29146.jpg,H. 3 1/2 in. (8.9 cm); W. 3 in. (7.6 cm)
670935,Eight Views of the Xiao and Xiang Rivers,Japan,Edo period (1615–1868),2015,https://images.metmuseum.org/CRDImages/as/web-large/2015_300_80_D1_Burke.jpg,"Image: 10 5/8 in. × 16 ft. 10 1/16 in. (27 × 513.3 cm)
Overall with knobs: 11 7/16 in. × 16 ft. 10 1/16 in. (29 × 513.3 cm)"
670940,Green Peaks,Japan,Edo period (1615–1868),2015,https://images.metmuseum.org/CRDImages/as/web-large/DP-12232-206.jpg,"Image: 13 7/8 × 36 7/16 in. (35.2 × 92.6 cm)
Overall with mounting: 48 13/16 × 42 1/4 in. (124 × 107.3 cm)
Overall with knobs: 48 13/16 × 46 5/8 in. (124 × 118.5 cm)"
75619,"West Lake, Hangzhou",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75704,"West Lake, Hangzhou: Jingci Temple",China,,2005,,"Overall (sketchbook closed): 9 3/16 x 13 x 3/4 in. (23.3 x 33 x 1.9 cm)
Page (each): 8 11/16 x 12 7/8 in. (22.1 x 32.7 cm)"
75882,Illustrated book,Japan,Meiji period (1868–1912),1959,https://images.metmuseum.org/CRDImages/as/web-large/LC-JIB_174_47_003_crd.jpg,10 1/8 × 7 3/8 × 3/8 in. (25.7 × 18.7 × 1 cm)
63217,A Page from the Jie Zi Yuan,China,,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP23.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
63220,A page from the Mustard Seed Garden Manual of Painting (Jieziyuan),China,,1924,https://images.metmuseum.org/CRDImages/as/web-large/DP-14005-001.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
63345,A Page from the Jie Zi Yuan,China,,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP46.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
63339,A Page from the Jie Zi Yuan,China,,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP43.jpg,9 5/8 x 5 7/8 in. (24.4 x 14.9 cm)
63343,A Page from the Jie Zi Yuan,China,,1924,https://images.metmuseum.org/CRDImages/as/web-large/CP45.jpg,9 5/8 x 11 13/16 in. (24.4 x 30 cm)
45260,Festival by the Sumida River,Japan,Edo period (1615–1868),1929,https://images.metmuseum.org/CRDImages/as/web-large/DP145665.jpg,"A: H. 15 in. (38.1 cm); W. 10 1/4 in. (26 cm)
B: H. 14 15/16 in. (37.9 cm); W. 10 1/4 in. (26 cm)
C: H. 14 7/8 in. (37.9 cm); W. 10 1/4 in. (26 cm)"
37247,Kusatsu,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123204.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37250,Two Women in a Garden,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123714.jpg,9 3/4 x 7 1/2 in. (24.8 x 19.1 cm)
37242,Seki,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123198.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37240,Shono,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123196.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37243,Saka no Shita,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123200.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
40338,Kannon Slope of the Kiso Highway,Japan,Edo period (1615–1868),1908,https://images.metmuseum.org/CRDImages/as/web-large/4082.jpg,13 15/16 x 21 7/16 in. (35.4 x 54.4 cm)
40341,Honmoku Bay of Musashi Province,Japan,Edo period (1615–1868),1908,https://images.metmuseum.org/CRDImages/as/web-large/4085.jpg,8 1/4 x 12 3/16 in. (20.9 x 31 cm)
55113,Tango Amano Hashidate,Japan,Edo period (1615–1868),1919,https://images.metmuseum.org/CRDImages/as/web-large/DP123613.jpg,H. 14 7/16 in. (36.7 cm); W. 9 7/8 in. (25.1 cm)
37144,"View of Fukagawa, Edo",Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP114906.jpg,7 3/4 x 12 1/8 in. (19.7 x 30.8 cm)
37207,Numazu,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122893.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37225,Maizaka,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122911.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37219,Kanaya,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122905.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37218,Shimada,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122904.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37202,Hiratsuka,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122888.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37227,Shirasuke,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122913.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37222,Fukoroi,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122908.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37226,Arai,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122912.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37221,Kakegawa,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122907.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37204,Odawara,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122890.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
37230,Goyu,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP123218.jpg,Overall: 8 3/4 x 13 3/4 in. (22.2 x 34.9 cm)
37223,Mitsuke,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP122909.jpg,Overall: 8 3/4 x 13 3/4in. (22.2 x 34.9cm)
54130,Jo and Uba of Takasago Looking at the Rising Sun; Symbolic Representation of Longevity and Conjugal Harmony,Japan,,1929,https://images.metmuseum.org/CRDImages/as/web-large/DP139009.jpg,8 x 10 1/4 in. (20.3 x 26 cm)
54301,Print,Japan,Edo period (1615–1868),1911,https://images.metmuseum.org/CRDImages/as/web-large/DP146851.jpg,7 1/8 x 20 1/4 in. (18.1 x 51.4 cm)
54373,Print,Japan,Edo period (1615–1868),1921,https://images.metmuseum.org/CRDImages/as/web-large/DP143959.jpg,8 x 7 1/8 in. (20.3 x 18.1 cm)
54518,Turtle Island and Fujiyama,Japan,Edo period (1615–1868),1929,https://images.metmuseum.org/CRDImages/as/web-large/DP137827.jpg,5 1/2 x 7 1/8 in. (14 x 18.1 cm)
54380,Surimono in shape of small twofold screen,Japan,Edo period (1615–1868),1921,https://images.metmuseum.org/CRDImages/as/web-large/DP143430.jpg,8 3/8 x 7 1/16 in. (21.3 x 17.9 cm)
56873,Mount Ibuki in Snow (Yuki no Ibukiyama),Japan,Taishō period (1912–26),1936,,9 x 15 1/2 in. (22.9 x 39.4 cm)
56937,Evening View of Kiribata in Rain at Akasaka,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP123623.jpg,14 3/4 x 10 in. (37.5 x 25.4 cm)
56984,A Young Samurai and Three Women,Japan,Edo period (1615–1868),1936,https://images.metmuseum.org/CRDImages/as/web-large/DP136947.jpg,15 x 9 3/4 in. (38.1 x 24.8 cm)
55713,Akasaka Kiri-Ratake Uchu Yu Kei,Japan,Edo period (1615–1868),1929,https://images.metmuseum.org/CRDImages/as/web-large/DP123620.jpg,H. 14 1/8 in. (35.9 cm); W. 9 1/2 in. (24.1 cm)
55418,Inside the Garden at Takao,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP130166.jpg,H. 5 7/8 in. (14.9 cm); W. 8 3/4 in. (22.2 cm)
55417,Kinkakuji seen in Falling Snow,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP130165.jpg,H. 5 15/16 in. (15.1 cm); W. 8 3/4 in. (22.2 cm)
55427,Clear Weather after a storm at Awazu,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP130271.jpg,9 15/16 x 14 1/2 in. (25.2 x 36.8 cm)
55413,Night View of the Yamato Tea-house in Nawate Dori Seen from Shijo Bridge,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP130163.jpg,H. 5 7/8 in. (14.9 cm); W. 8 3/4 in. (22.2 cm)
55441,Tempozan Man-sen Nu-shin no Zu,Japan,Edo period (1615–1868),1922,https://images.metmuseum.org/CRDImages/as/web-large/DP114885.jpg,H. 10 1/16 in. (25.6 cm); W. 14 15/16 in. (37.9 cm)
78627,Picture Album of Road Pictures (of the Tōkaidō Road),Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_706_10_crd.jpg,9 × 6 1/2 in. (22.8 × 16.5 cm)
78710,Famous Places in Owari,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_820_a_d_a_05_crd.jpg,9 1/16 × 6 5/16 in. (23 × 16 cm)
670892,"""Convenience in Drawing Water"" from Jūben (Ten Conveniences); ""Pleasure of Dawn"" from Jūgi (Ten Pleasures)",Japan,Edo period (1615–1868),2015,https://images.metmuseum.org/CRDImages/as/web-large/DP-13187-001.jpg,"Image (each leaf): 7 3/8 × 7 5/8 in. (18.8 × 19.4 cm)
Each album: 9 5/16 × 8 11/16 × 15/16 in. (23.6 × 22 × 2.4 cm)"
45752,Farewell at the Bridge of the Hanging Rainbow,China,Ming dynasty (1368–1644),1989,https://images.metmuseum.org/CRDImages/as/web-large/DP205388_CRD.jpg,"Image: 11 11/16 x 42 3/8 in. (29.7 x 107.6 cm)
Overall with mounting: 12 x 375 1/4 in. (30.5 x 953.1 cm)"
57913,Realistic Pictures of Mount Fuji (Fugaku shashin),Japan,,1978,https://images.metmuseum.org/CRDImages/as/web-large/LC-JIB_183_009_crd.jpg,12 3/4 x 9 1/8 in. (32.4 x 23.2 cm)
45793,Enjoying the Pines,China,Ming dynasty (1368–1644),1989,https://images.metmuseum.org/CRDImages/as/web-large/1989_363_65_CRD.jpg,"Image: 12 3/4 x 57 in. (32.4 x 144.8 cm)
Overall with mounting: 13 3/16 x 252 15/16 in. (33.5 x 642.5 cm)"
78608,Picture Book of the Eternal Pines,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_687_a_c_a_04_crd.jpg,each: 12 3/16 × 8 1/4 in. (31 × 21 cm)
78632,Picture Book of the Pleasures of the East,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_711_04_crd.jpg,10 7/16 × 7 1/16 in. (26.5 × 18 cm)
78611,Pictures of Famous Places along the Tōkaidō Road,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_690_44_crd.jpg,7 1/16 × 4 13/16 in. (18 × 12.2 cm)
78631,Picture Book of the Pleasures of the East,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_710_a_b_a_04_crd.jpg,each: 10 1/2 × 6 7/8 in. (26.6 × 17.5 cm)
78593,Picture Book on the Music of the Pine Trees,Japan,Edo period (1615–1868),2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_672_04_crd.jpg,9 5/16 × 6 11/16 in. (23.7 × 17 cm)
55647,Mountains and Rivers Along the Kisokaidō,Japan,,1975,https://images.metmuseum.org/CRDImages/as/web-large/DP121483.jpg,14 3/4 x 10 in. (37.5 x 25.4 cm)
57390,"Transmitting the Spirit, Revealing the Form of Things: Hokusai Sketchbooks, volume 15 (Denshin kaishu: Hokusai manga, jūgohen)",Japan,Meiji period (1868–1912),1932,https://images.metmuseum.org/CRDImages/as/web-large/JIB83_004_crd.jpg,Overall: 9 1/8 × 6 × 3/8 in. (23.2 × 15.2 × 1 cm)
78784,Album [of works] by the master Koiso Zensetsusō (complete),Japan,,2013,https://images.metmuseum.org/CRDImages/as/web-large/2013_894_03_crd.jpg,11 × 6 1/2 in. (28 × 16.5 cm)
